index,id,breed,Breed_1,age,status,size,Size_1,fixed,house_trained,special,current,children,dog,Size_2,status1,dogs
0,46042150,1,0,4,1,2,1,1,1,0,1,1,1,1,1,12
1,46042002,1,0,3,1,3,1,1,1,0,1,1,1,1,1,16
2,46040898,0,0,3,1,3,1,1,0,0,1,1,1,1,1,8
3,46039877,0,0,1,2,3,3,0,0,0,0,1,1,1,1,27
4,46039306,0,0,2,1,1,3,1,0,0,1,1,1,1,1,2
5,46039304,1,0,1,1,2,1,1,0,0,1,1,1,1,1,2
6,46039303,1,0,1,2,1,1,1,0,0,1,1,1,1,1,6
7,46039302,1,0,1,1,2,2,1,0,0,1,1,1,1,1,10
8,46039301,1,0,1,2,2,2,1,0,0,1,1,1,1,1,5
9,46038709,1,0,1,1,2,2,1,0,0,1,1,1,1,1,3
10,46038708,1,0,1,2,2,2,1,0,0,1,1,1,1,1,32
11,46038703,1,0,1,2,1,1,1,0,0,1,1,1,1,1,31
12,46038700,1,0,1,1,2,2,1,0,0,1,1,1,1,1,11
13,46038243,1,0,3,2,2,1,1,1,0,1,1,1,1,1,4
14,46038070,1,0,2,2,3,2,1,0,0,0,1,1,1,1,2
15,46038064,1,0,3,1,4,3,1,0,0,0,1,1,1,1,20
16,46038065,1,0,3,1,2,2,1,0,0,0,1,1,1,1,32
17,46038067,1,0,3,2,3,3,1,0,0,0,1,1,1,1,18
18,46038068,1,0,2,1,3,1,1,0,0,0,1,1,1,1,11
19,46038060,1,0,2,1,2,1,1,0,0,0,1,1,1,1,3
20,46038062,1,0,2,1,3,2,1,0,0,0,1,1,1,1,4
21,46038063,1,0,3,1,3,3,1,0,0,0,1,1,1,1,10
22,46038061,1,0,1,1,1,1,0,0,0,0,1,1,1,1,8
23,46037951,1,0,1,2,2,1,1,1,0,1,1,1,1,1,32
24,46037918,1,0,1,2,2,1,1,1,0,1,1,1,1,1,11
25,46037881,1,0,4,1,2,2,1,0,1,0,1,1,1,1,25
26,46037860,0,0,3,2,1,1,1,0,0,1,1,1,1,1,16
27,46037820,0,0,4,2,1,1,1,0,0,1,1,1,1,1,28
28,46037762,0,0,4,2,1,1,1,0,0,1,1,1,1,1,20
29,46037742,0,0,4,1,2,4,1,1,0,0,1,1,1,1,10
30,46037637,1,0,3,1,3,2,1,0,0,0,1,1,1,1,19
31,46037534,1,0,4,1,3,1,1,0,0,0,1,1,1,1,26
32,46036459,1,0,2,1,3,2,1,0,0,0,1,1,1,1,24
33,46035351,1,0,3,2,1,3,1,0,0,0,1,1,1,1,28
34,46035350,1,0,3,1,1,3,1,0,0,0,1,1,1,1,16
35,46035353,1,0,3,1,1,2,1,0,0,0,1,1,1,1,29
36,46035346,1,0,2,1,1,4,1,0,0,0,1,1,1,1,16
37,46035344,1,0,2,1,2,3,1,0,0,0,1,1,1,1,26
38,46035342,1,0,3,1,1,2,1,0,0,0,1,1,1,1,28
39,46034532,1,0,2,2,2,1,1,0,0,1,0,1,1,1,26
40,46033962,1,0,3,1,3,2,1,0,0,0,1,1,1,1,5
41,46032651,1,0,4,2,2,1,0,1,0,1,1,1,1,1,9
42,46032592,1,0,3,1,1,3,1,0,0,0,1,1,1,1,8
43,46032594,1,0,3,1,3,3,0,0,0,0,1,1,1,1,16
44,46032595,1,0,2,2,3,4,0,0,0,0,1,1,1,1,24
45,46032596,1,0,3,1,3,3,1,0,0,0,1,1,1,1,5
46,46032588,1,0,3,1,3,3,0,0,0,0,1,1,1,1,8
47,46032587,1,0,2,1,3,4,1,0,0,0,1,1,1,1,26
48,46032589,1,0,2,2,2,3,1,0,0,0,1,1,1,1,33
49,46032253,1,0,3,2,1,2,1,0,0,1,1,1,1,1,32
50,46031946,1,0,2,1,1,5,0,0,0,0,0,1,1,1,8
51,46031507,1,0,3,1,3,1,0,0,0,0,1,1,1,1,8
52,46031797,1,0,2,1,3,3,0,0,0,0,1,1,1,1,9
53,46031796,1,0,2,1,1,1,1,0,0,0,1,1,1,1,13
54,46029444,0,0,2,1,2,2,1,0,0,1,1,0,0,1,29
55,46029446,0,0,4,1,1,3,1,0,0,1,0,1,1,1,23
56,46028152,1,0,1,1,1,3,1,0,0,1,1,1,1,1,7
57,46027977,1,0,1,2,1,4,1,0,0,1,1,1,1,1,19
58,46027945,1,0,1,1,1,3,1,0,0,1,1,1,1,1,10
59,46027921,1,0,1,2,1,4,1,0,0,1,1,1,1,1,12
60,46027872,0,0,2,2,1,3,1,0,0,1,1,1,1,1,28
61,46027804,0,0,1,2,3,3,1,1,0,1,0,1,1,1,10
62,46027303,1,0,2,2,2,2,1,0,0,0,1,1,1,1,3
63,46026629,1,0,2,2,1,1,1,1,0,1,1,1,1,1,25
64,46026616,1,0,1,1,1,3,1,0,0,1,1,1,1,1,13
65,46026600,1,0,1,2,1,2,1,0,0,1,1,1,1,1,30
66,46026454,1,0,1,2,1,2,1,0,0,1,1,1,1,1,14
67,46026507,1,0,3,2,1,1,1,0,0,0,1,1,1,1,25
68,46026395,0,0,3,1,2,1,1,0,0,1,1,1,1,1,14
69,46026306,1,0,1,2,3,1,1,0,0,1,1,1,1,1,15
70,46026195,0,0,4,1,1,1,1,1,0,1,1,1,1,1,21
71,46026170,0,0,2,1,1,1,1,1,0,1,0,1,1,1,9
72,46025014,0,0,1,1,2,2,1,1,0,1,1,1,1,1,28
73,46024779,1,0,2,2,1,1,1,1,0,1,1,1,1,1,12
74,46024627,1,0,4,2,1,1,1,1,0,1,1,1,1,1,27
75,46023420,1,0,3,1,3,3,0,0,0,0,1,1,1,1,18
76,46021809,1,0,2,2,3,3,1,0,0,0,1,1,1,1,20
77,46021807,1,0,2,2,3,3,0,0,0,0,1,1,1,1,7
78,46020352,1,0,3,2,3,1,1,0,0,1,1,1,1,1,16
79,46020343,1,0,1,2,3,1,1,0,0,1,1,1,1,1,33
80,46020326,1,0,3,2,2,1,0,0,0,0,1,0,1,1,9
81,46020312,1,0,2,1,3,1,1,0,0,1,1,1,1,1,28
82,46020301,1,0,2,2,2,1,0,0,0,0,1,1,1,1,27
83,46020258,1,0,3,1,2,1,1,0,0,1,1,1,1,1,6
84,46020245,1,0,1,1,2,1,1,0,0,1,1,1,1,1,17
85,46020236,1,0,3,1,2,2,1,0,0,1,1,1,1,1,25
86,46020230,1,0,3,2,2,1,1,0,0,1,1,1,1,1,14
87,46015991,1,0,2,1,3,4,0,0,0,0,1,1,1,1,26
88,46015398,1,0,2,2,2,3,0,0,0,0,1,1,1,1,5
89,46015218,1,0,2,2,1,1,0,1,0,1,1,1,1,1,22
90,46012741,1,0,2,1,1,2,1,0,0,0,1,1,1,1,23
91,46012739,1,0,2,1,2,2,1,0,0,0,1,1,1,1,15
92,46012718,1,0,3,2,3,3,1,1,0,0,1,1,1,1,15
93,46010922,1,0,2,2,3,3,0,0,0,0,1,1,1,1,13
94,46010921,1,0,3,2,3,3,0,0,0,0,1,1,1,1,23
95,46010919,1,0,2,2,1,2,1,0,0,0,1,1,1,1,2
96,46010918,1,0,2,2,3,3,0,0,0,0,1,1,1,1,25
97,46008181,1,0,3,2,3,3,1,0,0,0,1,1,1,1,3
98,46007891,0,0,1,1,1,1,1,1,0,1,1,1,1,1,10
99,46007288,0,0,3,2,2,2,1,0,0,1,1,1,1,1,6
100,46005760,1,0,3,2,1,3,1,1,0,1,1,1,1,1,10
101,46005576,1,0,3,1,3,2,1,1,0,1,1,1,1,1,20
102,46005725,0,0,2,1,3,1,1,1,0,1,1,1,1,1,30
103,46005633,1,0,1,2,1,3,0,0,0,1,1,1,1,1,25
104,46005567,1,0,1,1,1,3,0,0,0,1,1,1,1,1,19
105,46005531,1,0,1,2,1,3,0,0,0,1,1,1,1,1,15
106,45989641,1,0,3,2,1,3,1,0,0,0,1,1,1,1,13
107,45988823,1,0,2,1,1,2,1,0,0,0,1,1,1,1,15
108,45988816,1,0,3,2,2,3,1,0,0,0,1,1,1,1,27
109,45988814,1,0,3,1,1,3,1,0,0,0,1,1,1,1,26
110,45987766,1,0,1,2,3,2,1,0,0,1,1,1,1,1,8
111,45987322,1,0,2,2,2,1,1,0,0,0,1,1,1,1,17
112,45985729,1,0,3,2,2,3,1,0,0,0,1,1,1,1,26
113,45984048,1,0,2,1,3,3,0,0,0,0,1,1,1,1,6
114,45983456,1,0,3,1,3,1,1,0,0,0,1,1,1,1,27
115,45982562,1,0,2,2,1,1,1,0,0,0,1,1,1,1,25
116,45982546,1,0,2,2,1,1,1,0,0,1,1,1,1,1,19
117,45982553,1,0,1,2,1,1,1,0,0,1,1,1,1,1,32
118,45982538,1,0,2,2,2,1,1,0,0,1,1,1,1,1,25
119,45981407,1,0,3,2,1,2,1,0,0,0,1,1,1,1,21
120,45981405,1,0,3,2,2,2,0,0,0,0,1,1,1,1,2
121,45980158,1,0,3,1,1,3,1,0,0,0,1,1,1,1,25
122,45980154,1,0,3,1,1,3,1,0,0,0,1,1,1,1,7
123,45979793,1,0,3,1,3,4,1,0,0,0,1,1,1,1,8
124,45979787,1,0,3,1,2,3,1,0,0,0,1,1,1,1,17
125,45979784,1,0,2,1,3,4,1,0,0,0,1,1,1,1,28
126,45979783,1,0,3,1,3,3,1,0,0,0,1,1,1,1,5
127,45978432,1,0,3,1,3,3,1,1,0,0,1,1,1,1,13
128,45975578,0,0,3,2,1,1,1,1,0,1,1,1,1,1,23
129,45975544,0,0,3,1,1,1,1,1,0,1,1,1,1,1,12
130,45975178,1,0,3,2,1,2,1,0,0,0,1,1,1,1,15
131,45975175,1,0,3,1,1,3,1,0,0,0,1,1,1,1,23
132,45973102,1,0,3,1,3,3,0,0,0,0,1,1,1,1,9
133,45973113,1,0,3,2,1,3,1,0,0,0,1,1,1,1,2
134,45973097,1,0,3,2,1,3,1,0,0,0,1,1,1,1,3
135,45973088,1,0,2,2,1,1,1,0,0,0,1,1,1,1,18
136,45973081,1,0,3,1,3,3,0,0,0,0,1,1,1,1,21
137,45967088,1,0,3,2,1,3,1,1,0,1,1,1,1,1,31
138,45966541,0,0,3,2,3,4,1,1,0,1,1,1,0,1,12
139,45966538,1,0,2,1,1,5,1,1,0,1,1,1,1,1,26
140,45966526,0,0,2,2,2,1,1,1,0,1,1,1,1,1,32
141,45966461,1,0,2,2,1,2,1,1,0,1,1,1,1,1,9
142,45962677,1,0,2,1,3,3,0,0,0,0,1,1,1,1,4
143,45962675,1,0,2,1,3,3,1,0,0,0,1,1,1,1,30
144,45961141,1,0,3,1,3,1,0,0,0,0,1,1,1,1,26
145,45959652,1,0,2,1,3,2,0,0,0,0,1,1,1,1,7
146,45957822,0,0,2,1,1,1,1,1,0,1,1,1,1,1,12
147,45956950,1,0,2,1,3,1,0,0,0,0,1,1,1,1,32
148,45956409,1,0,4,2,1,1,1,1,0,1,1,1,1,1,17
149,45956384,0,0,3,1,3,1,1,1,0,1,1,1,1,1,14
150,45955609,1,0,2,1,1,2,1,0,0,1,1,1,1,1,31
151,45955503,0,0,2,1,1,2,1,0,0,1,1,1,1,1,29
152,45955392,1,0,3,1,1,3,1,0,0,0,1,1,1,1,25
153,45955309,1,0,1,1,2,3,1,0,0,1,1,1,1,1,27
154,45955292,0,0,2,1,1,3,1,0,0,1,1,1,1,1,14
155,45948995,1,0,2,2,2,3,1,1,0,1,1,1,1,1,13
156,45948988,1,0,2,2,2,1,1,1,0,1,1,1,1,1,11
157,45948983,1,0,2,1,3,2,1,1,0,1,1,1,1,1,7
158,45948074,1,0,3,2,1,4,1,0,0,1,1,1,1,1,13
159,45948073,0,0,3,1,1,3,1,0,0,1,1,1,1,1,25
160,45946828,1,0,2,1,1,1,1,0,0,1,1,1,0,1,14
161,45946783,1,0,1,1,3,1,1,1,0,1,1,1,1,1,25
162,45945669,1,0,1,2,2,1,1,0,0,1,1,1,1,1,1
163,45945618,1,0,2,2,1,1,1,0,0,1,1,1,1,1,33
164,45945609,1,0,2,1,1,1,1,0,0,1,1,1,1,1,28
165,45945344,1,0,3,1,1,1,1,0,0,1,1,1,1,1,13
166,45945119,1,0,2,2,1,2,1,1,0,1,0,1,1,1,32
167,45945109,1,0,2,2,1,2,1,1,0,1,0,1,1,1,16
168,45944294,1,0,2,1,2,2,1,0,0,1,1,1,1,1,18
169,45944275,1,0,3,2,3,1,0,0,0,0,1,1,1,1,1
170,45943335,1,0,4,2,3,2,1,1,0,0,1,1,1,1,24
171,45942310,0,0,3,2,3,2,1,1,0,1,1,1,1,1,9
172,45935433,1,0,2,1,1,3,1,0,0,1,1,1,1,1,16
173,45935416,1,0,1,1,1,3,1,0,0,1,1,1,1,1,19
174,45935404,1,0,1,2,1,3,1,0,0,1,1,1,1,1,2
175,45931876,1,0,3,1,2,4,1,0,0,0,1,1,1,1,2
176,45929513,1,0,2,1,2,3,1,0,0,0,1,1,1,1,3
177,45929506,1,0,3,2,3,3,1,0,0,0,1,1,1,1,25
178,45924406,1,0,3,2,2,2,1,0,0,1,1,1,1,1,20
179,45924352,1,0,3,2,2,1,1,0,0,1,1,0,1,1,4
180,45924259,1,0,1,1,3,2,1,0,0,1,1,1,1,1,8
181,45924189,1,0,3,1,3,1,1,0,0,1,1,1,1,1,4
182,45924145,1,0,3,1,2,2,1,0,0,1,1,1,1,1,26
183,45923620,0,0,1,1,3,3,1,0,0,0,1,1,1,1,21
184,45923614,0,0,3,1,3,3,0,0,0,0,1,1,1,1,26
185,45923611,0,0,2,2,3,2,0,0,0,0,1,1,1,1,33
186,45923603,1,0,1,1,2,3,0,0,0,0,1,1,1,1,33
187,45923600,1,0,1,1,2,3,0,0,0,0,1,1,1,1,33
188,45923317,1,0,1,2,3,4,1,1,0,1,1,1,1,1,1
189,45922564,1,0,2,2,2,3,1,0,0,0,1,1,1,1,32
190,45919405,0,0,3,2,2,1,0,0,0,0,1,1,1,1,8
191,45917309,1,0,2,1,3,2,0,0,0,0,1,1,1,1,23
192,45917305,1,0,2,1,2,3,0,0,0,0,1,1,1,1,23
193,45917298,1,0,2,1,3,3,1,0,0,0,1,1,1,1,23
194,45911260,1,0,3,1,1,3,1,0,0,0,1,1,1,1,7
195,45911262,1,0,3,2,1,3,1,0,0,0,1,1,1,1,16
196,45910994,1,0,3,1,3,1,1,0,0,0,1,1,1,1,1
197,45910880,0,0,3,2,3,1,1,0,0,1,1,1,1,1,12
198,45910871,0,0,4,1,2,1,1,1,0,1,1,1,1,1,11
199,45910854,0,0,4,1,3,1,1,0,0,1,1,1,1,1,21
200,45909761,1,0,4,1,1,1,1,1,0,1,1,1,1,1,6
201,45909739,1,0,4,1,1,1,1,1,0,1,1,1,1,1,10
202,45909727,1,0,3,2,1,1,1,1,0,1,1,1,1,1,7
203,45909676,1,0,3,2,1,1,1,1,0,1,1,1,1,1,19
204,45909613,1,0,4,1,1,1,1,0,0,1,1,1,1,1,13
205,45909537,1,0,4,1,1,1,1,1,0,1,1,1,1,1,2
206,45909432,1,0,3,1,1,1,1,0,0,1,1,1,1,1,17
207,45909359,1,0,4,1,1,1,1,0,0,1,1,1,1,1,33
208,45909239,1,0,3,1,1,1,1,0,0,1,1,1,1,1,9
209,45909021,1,0,3,1,1,1,1,1,0,1,1,1,1,1,23
210,45909014,1,0,3,1,1,1,1,0,0,1,1,1,1,1,33
211,45909000,1,0,4,2,1,1,1,0,0,1,1,1,1,1,23
212,45908992,0,0,2,1,1,3,1,0,0,1,1,1,1,1,32
213,45908932,1,0,3,1,1,1,1,0,0,1,1,1,1,1,19
214,45908759,1,0,3,2,1,1,1,1,0,1,1,1,1,1,26
215,45908725,1,0,2,2,1,1,1,0,0,1,1,1,1,1,2
216,45908485,1,0,3,1,1,1,1,1,0,1,1,1,1,1,1
217,45903125,0,0,3,2,3,1,1,1,0,1,1,1,1,1,31
218,45901985,1,0,1,1,3,3,0,0,0,1,1,1,1,1,27
219,45901986,1,0,1,2,3,2,0,0,0,1,1,1,1,1,29
220,45901989,1,0,1,2,3,3,0,0,0,1,1,1,1,1,33
221,45901991,1,0,1,1,3,3,0,0,0,1,1,1,1,1,1
222,45901992,1,0,1,1,3,4,0,0,0,1,1,1,1,1,3
223,45901994,1,0,1,1,3,3,0,0,0,1,1,1,1,1,23
224,45901995,1,0,1,1,3,3,0,0,0,1,1,1,1,1,13
225,45901996,1,0,1,2,3,3,0,0,0,1,1,1,1,1,23
226,45901993,1,0,1,1,3,4,0,0,0,1,1,1,1,1,2
227,45901987,1,0,1,1,3,3,0,0,0,1,1,1,1,1,30
228,45901468,0,0,3,2,1,4,1,1,0,0,1,1,1,1,24
229,45899886,1,0,3,1,3,3,0,0,0,0,1,1,1,1,1
230,45899881,1,0,3,1,3,3,1,0,0,0,1,1,1,1,26
231,45894467,1,0,2,2,2,2,1,1,0,1,1,1,1,1,5
232,45894420,1,0,2,2,2,3,1,1,0,1,1,1,1,1,7
233,45894011,0,0,3,2,3,1,0,0,0,0,1,1,1,1,15
234,45893703,0,0,4,2,2,1,0,0,0,0,1,1,1,1,9
235,45892818,1,0,2,2,2,1,1,1,0,1,1,1,0,1,32
236,45892807,1,0,2,2,2,3,1,1,0,1,1,1,1,1,28
237,45892791,1,0,2,1,1,1,1,0,0,1,1,1,0,1,16
238,45892773,0,0,3,1,1,1,1,0,0,1,1,1,1,1,17
239,45892741,0,0,4,1,1,2,1,0,0,1,1,1,1,1,29
240,45892721,0,0,3,2,1,1,1,0,0,1,1,1,1,1,3
241,45892436,1,0,3,2,3,1,1,0,0,1,0,1,0,1,30
242,45892461,1,0,2,1,3,3,0,0,0,0,1,1,1,1,9
243,45892251,1,0,3,1,2,1,0,1,0,0,1,0,0,1,8
244,45892260,1,0,3,2,3,4,1,1,0,1,1,0,0,1,27
245,45888002,1,0,4,1,1,5,1,1,0,1,1,1,1,1,19
246,45887879,1,0,4,2,1,5,1,1,0,1,1,1,1,1,32
247,45887106,1,0,3,1,3,4,1,0,0,0,1,1,1,1,25
248,45881556,1,0,3,1,2,1,1,0,0,1,1,1,1,1,6
249,45877791,1,0,3,2,3,3,1,0,0,0,1,1,1,1,29
250,45871975,1,0,3,2,2,3,1,1,0,1,1,0,0,1,5
251,45869315,1,0,1,2,2,1,1,0,0,1,1,1,1,1,28
252,45869301,0,0,4,1,1,2,1,1,0,1,1,1,1,1,14
253,45866890,1,0,3,2,1,2,1,1,0,1,0,0,1,1,5
254,45866703,1,0,2,2,2,1,1,1,0,1,1,1,1,1,27
255,45862018,1,0,3,1,3,3,1,0,0,0,1,1,1,1,7
256,45862011,1,0,3,1,3,3,1,0,0,0,1,1,1,1,11
257,45855897,1,0,3,1,2,1,0,0,0,0,1,1,1,1,16
258,45855747,1,0,3,1,1,1,1,1,0,1,1,1,1,1,12
259,45852639,0,0,2,1,1,1,1,0,0,1,1,1,1,1,33
260,45848450,1,0,3,1,3,2,1,0,0,0,1,1,1,1,6
261,45844125,1,0,2,1,3,3,1,0,0,0,1,1,1,1,7
262,45841113,1,0,3,1,3,3,1,0,0,0,1,1,1,1,15
263,45841108,1,0,2,1,3,4,1,0,0,0,1,1,1,1,23
264,45841101,1,0,2,2,2,3,0,0,0,0,1,1,1,1,25
265,45841088,1,0,3,2,3,3,1,0,0,0,1,1,1,1,2
266,45841086,1,0,3,1,3,2,1,0,0,0,1,1,1,1,10
267,45837065,1,0,2,2,2,1,1,1,0,1,1,1,1,1,23
268,45837033,0,0,2,2,2,1,1,1,0,1,1,1,1,1,25
269,45834738,1,0,3,1,3,3,1,0,0,0,1,1,1,1,19
270,45834577,1,0,2,1,2,1,1,1,0,1,1,1,1,1,7
271,45833041,0,0,4,2,3,3,1,0,0,1,1,1,1,1,4
272,45831833,1,0,3,2,1,1,1,1,0,1,1,1,1,1,30
273,45831517,1,0,3,1,3,4,1,0,0,0,1,1,1,1,20
274,45828975,1,0,2,2,2,3,1,1,0,1,1,1,1,1,11
275,45828232,1,0,3,2,1,3,1,1,0,0,1,1,1,1,2
276,45828120,0,0,3,2,2,2,1,1,0,0,1,1,1,1,21
277,45821788,1,0,3,1,3,3,1,0,0,1,0,0,0,1,24
278,45821826,0,0,4,1,2,2,1,0,0,1,1,1,1,1,26
279,45821772,1,0,3,2,3,3,1,0,0,1,0,0,0,1,24
280,45807576,1,0,3,2,3,3,1,1,0,1,1,0,0,1,32
281,45807578,1,0,2,2,3,4,1,0,0,1,1,1,1,1,14
282,45807581,1,0,3,2,2,3,1,0,0,1,1,1,1,1,13
283,45807582,0,0,3,1,1,3,0,0,0,1,1,1,1,1,29
284,45807583,1,0,3,1,1,2,1,0,0,1,1,1,1,1,16
285,45807584,1,0,2,2,2,3,1,0,0,1,1,1,1,1,13
286,45807585,0,0,3,2,1,4,1,0,0,1,1,1,1,1,32
287,45807587,1,0,3,2,2,3,1,0,0,1,1,1,1,1,4
288,45807586,1,0,3,2,3,3,1,0,0,1,1,1,1,1,22
289,45807573,1,0,3,1,2,3,1,1,0,1,1,0,1,1,3
290,45797757,1,0,3,1,3,1,1,1,0,1,1,1,1,1,14
291,45797240,1,0,2,1,2,2,1,0,0,0,1,1,1,1,17
292,45797231,1,0,3,1,3,3,1,0,0,0,1,1,1,1,31
293,45791070,0,0,2,2,2,3,1,1,0,1,1,1,1,1,14
294,45790688,1,0,2,1,2,3,1,0,0,1,1,1,1,1,18
295,45790601,1,0,3,2,3,1,0,0,0,0,1,1,1,1,33
296,45790237,1,0,2,2,3,1,1,1,0,1,1,1,1,1,31
297,45778237,0,0,3,1,2,1,1,1,1,1,1,1,1,1,14
298,45772624,1,0,3,1,3,3,1,0,0,0,1,1,1,1,9
299,45770150,1,0,3,2,3,2,1,0,0,0,1,1,1,1,14
300,45767602,0,0,1,1,3,1,1,1,0,1,1,1,1,1,9
301,45767058,1,0,3,1,1,1,1,0,0,0,1,1,1,1,27
302,45767029,0,0,3,1,1,1,1,0,0,1,1,1,1,1,9
303,45767023,1,0,2,1,1,1,1,0,0,0,1,1,1,1,14
304,45766722,1,0,2,1,2,3,1,0,0,1,1,1,1,1,26
305,45766515,1,0,2,1,2,3,1,1,0,1,1,1,1,1,5
306,45766651,1,0,3,1,3,2,1,0,0,0,1,1,1,1,4
307,45760101,1,0,3,1,2,1,1,1,0,0,1,1,1,1,20
308,45759936,1,0,3,2,3,4,1,0,0,0,1,1,1,1,13
309,45755163,1,0,2,2,2,5,1,1,0,1,1,1,1,1,31
310,45755148,1,0,3,2,1,1,1,1,0,1,1,1,1,1,1
311,45755134,1,0,3,1,3,1,1,1,0,1,1,1,1,1,11
312,45754572,1,0,3,1,2,1,1,1,0,1,1,1,1,1,2
313,45751169,1,0,2,2,2,3,1,0,0,1,1,0,0,1,30
314,45748689,1,0,3,2,2,3,1,0,0,0,1,1,1,1,5
315,45748573,1,0,2,1,2,1,1,0,0,1,1,1,1,1,8
316,45748545,1,0,2,1,3,1,1,0,0,1,1,1,1,1,30
317,45748504,1,0,2,1,2,1,1,0,0,1,1,1,1,1,13
318,45745473,1,0,3,2,2,1,1,0,0,1,1,1,1,1,12
319,45745442,1,0,1,1,1,1,1,0,0,1,1,1,1,1,12
320,45745137,0,0,2,1,3,2,1,1,0,1,1,1,1,1,13
321,45745132,0,0,2,1,1,1,1,1,0,1,1,1,1,1,15
322,45745122,0,0,4,1,1,1,1,1,0,1,1,1,1,1,10
323,45745098,0,0,1,1,3,1,1,1,0,1,1,1,1,1,12
324,45745093,0,0,3,2,3,2,1,1,0,1,1,1,1,1,23
325,45745087,1,0,2,2,1,1,1,1,0,1,1,1,1,1,29
326,45745084,1,0,3,2,1,1,1,1,0,1,1,1,1,1,18
327,45745080,1,0,3,1,1,1,1,1,0,1,1,1,1,1,27
328,45745065,0,0,3,2,2,1,1,1,0,1,1,1,1,1,20
329,45744166,1,0,3,1,1,3,0,1,0,1,1,1,1,1,6
330,45733265,1,0,4,2,2,3,1,0,0,0,1,1,1,1,11
331,45733259,1,0,3,2,3,2,1,0,0,0,1,1,1,1,22
332,45728306,0,0,3,2,1,1,1,1,0,1,1,1,1,1,12
333,45727282,1,0,2,2,1,1,1,1,0,1,1,1,1,1,6
334,45715803,1,0,3,1,2,3,1,0,0,0,1,1,1,1,18
335,45710620,1,0,3,1,1,1,1,1,0,1,1,1,1,1,18
336,45709771,1,0,3,2,3,3,1,0,0,0,1,1,1,1,25
337,45705794,1,0,3,2,2,1,1,1,0,1,1,1,0,1,4
338,45705778,1,0,2,2,3,1,1,1,0,1,1,1,1,1,12
339,45700294,1,0,1,2,2,1,1,1,0,1,1,1,1,1,2
340,45700110,1,0,3,2,3,1,1,1,1,1,1,1,1,1,8
341,45692092,0,0,3,1,2,3,1,1,0,1,1,1,0,1,11
342,45692052,0,0,3,1,2,2,1,1,0,1,1,1,1,1,29
343,45691956,1,0,4,1,1,1,1,0,0,1,1,1,1,1,20
344,45691692,1,0,1,2,1,3,1,0,0,1,1,1,1,1,30
345,45674734,1,0,1,2,3,1,1,0,0,1,1,1,0,1,18
346,45667997,0,0,3,1,1,1,1,0,0,1,1,1,1,1,6
347,45666953,1,0,3,2,1,4,1,0,1,1,1,1,1,1,16
348,45666935,1,0,3,1,1,5,1,0,0,1,1,1,1,1,31
349,45650124,1,0,3,1,3,4,0,0,0,0,1,1,1,1,6
350,45648835,1,0,3,1,2,3,1,0,0,0,1,1,1,1,31
351,45633217,0,0,3,2,1,1,1,1,0,1,1,1,1,1,3
352,45633206,1,0,2,1,3,2,1,1,0,1,1,1,0,1,17
353,45621645,0,0,2,2,2,2,1,1,0,1,1,1,1,1,26
354,45621638,0,0,3,2,2,1,1,1,0,0,1,1,1,1,1
355,45621634,0,0,3,2,2,1,0,0,0,0,1,1,1,1,3
356,45613458,1,0,3,2,2,2,1,0,0,0,1,1,1,1,14
357,45612989,1,0,3,1,3,1,1,1,0,1,1,0,1,1,27
358,45612968,0,0,2,2,3,1,1,1,0,1,1,1,1,1,11
359,45612886,0,0,2,2,2,1,1,1,0,1,1,1,1,1,19
360,45604798,1,0,3,1,1,1,1,1,0,1,1,1,1,1,9
361,45600601,1,0,4,2,4,3,1,1,1,0,1,1,1,1,21
362,45593879,0,0,3,1,3,3,1,1,1,1,1,1,1,1,33
363,45590258,0,0,3,1,2,3,1,1,0,0,1,1,1,1,27
364,45588556,1,0,3,1,4,2,1,0,0,0,1,1,1,1,19
365,45587734,1,0,2,1,3,3,1,0,0,0,1,1,1,1,20
366,45586771,1,0,3,2,2,3,0,0,0,0,1,1,1,1,22
367,45583244,1,0,2,1,2,2,1,1,1,1,1,1,1,1,21
368,45578885,1,0,3,1,3,1,1,1,0,1,0,0,1,1,33
369,45573151,0,0,4,1,1,1,1,1,0,1,1,1,1,1,28
370,45572525,1,0,1,2,3,1,1,0,0,1,1,1,1,1,13
371,45565250,1,0,2,1,2,3,1,1,0,1,1,1,1,1,25
372,45565182,1,0,2,2,2,3,1,0,0,1,1,1,1,1,28
373,45564932,0,0,3,1,2,2,1,0,0,1,0,1,1,1,7
374,45558264,1,0,2,1,1,2,0,1,0,0,1,1,1,1,4
375,45551876,1,0,4,2,3,3,1,1,0,0,1,1,1,1,6
376,45523763,1,0,2,1,1,1,0,1,0,1,1,1,1,1,32
377,45523751,1,0,3,1,1,1,1,1,0,1,1,1,1,1,13
378,45513605,1,0,3,1,1,1,1,1,0,1,1,1,1,1,19
379,45513431,1,0,3,1,1,1,1,1,0,1,1,1,1,1,22
380,45510523,0,0,3,2,1,1,1,1,0,1,1,1,1,1,19
381,45501366,1,0,3,1,2,1,1,1,0,1,1,1,1,1,8
382,45501300,1,0,3,1,3,1,1,1,0,1,1,1,1,1,4
383,45501044,1,0,4,1,1,1,1,1,0,1,1,1,1,1,18
384,45501001,1,0,4,2,1,1,1,1,0,1,1,1,1,1,31
385,45491125,1,0,2,2,2,3,0,0,0,0,1,1,1,1,12
386,45490978,1,0,4,1,1,3,1,1,0,0,1,1,1,1,31
